PSU;len_T
251933629.86;500000
267498712.62;600000
289672606;700000
303799231.9;800000
371740041.74;900000
334346379.84;1000000
380134997.97;1100000
379181561.15;1200000
390048521.97;1300000
431832192.42;1400000
642369403.46;1500000
