PSU;len_T
254322681.43;500000
269485085.15;600000
306487948.8;700000
344423787.74;800000
461078958.57;900000
367195384.96;1000000
575825603.52;1100000
560216541.5;1200000
584962219.42;1300000
554290227.11;1400000
773653574.27;1500000
