experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T700000V1000000_0.1;700000;1000000;0.1;70000;630000;[226369189, 240915494, 236464197, 248359061, 244437480, 236877202, 245464301, 256963743, 256142274, 245567623, 240629500, 251007449, 244456300, 238960353, 268765896, 254410315, 236447806, 237605849, 229645364, 225012405, 238801181, 256292374, 260532470, 251384653, 257811211, 255712650, 250781298, 263548391, 230800306, 231048369, 234505706, 246977397, 249613895, 252681906, 249948978, 247069758, 232190722, 229007958, 224300888, 238789480, 250134761, 251394814, 246031938, 252654036, 242230597, 248090239, 240167506, 240691771, 249011958, 241761192];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000];[630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000]
T800000V1000000_0.1;800000;1000000;0.1;80000;720000;[249398722, 252600986, 250878238, 247386901, 262046236, 270376284, 271553377, 246688475, 258076395, 250629266, 249647385, 279188777, 267627145, 254757379, 258781561, 251054480, 244494791, 262731193, 273948461, 261646982, 260378989, 261090465, 268929669, 266295631, 249501914, 230030318, 236305125, 246978467, 252441535, 259879844, 247954898, 257916432, 232419603, 235703969, 236811390, 260985876, 252646006, 256145344, 248828887, 247730075, 254135042, 255366416, 253584306, 260227417, 249800616, 234555535, 229177538, 240449009, 236352165, 251841678];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000]
T900000V1000000_0.1;900000;1000000;0.1;90000;810000;[257519978, 259991165, 266024779, 301809975, 296075004, 254537897, 257081393, 259673311, 249200529, 262955536, 284431032, 248317061, 246317230, 242391759, 252835788, 275987003, 286395613, 288628466, 287675107, 286455013, 279936255, 288555867, 265392041, 264028558, 269358174, 280845915, 279615252, 269637796, 270660907, 269769978, 269306893, 256009612, 272612397, 277891343, 273497777, 273846041, 268042099, 293917243, 284077229, 276022134, 264034987, 275139075, 258225745, 261453080, 263885755, 259571641, 253863669, 253869739, 264703845, 268660335];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000];[810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000, 810000]
T1100000V1000000_0.0;1100000;1000000;0.0;0;1100000;[263853176, 245865845, 241754522, 237797711, 237687190, 239511948, 252345144, 244276088, 220102664, 226770854, 222907283, 238034943, 237521238, 250754057, 256423786, 259000634, 249990379, 255966051, 257545329, 237764389, 237134442, 238416557, 253742269, 264170438, 252013130, 250828498, 254732659, 222522699, 225659701, 230167850, 245088766, 255361965, 251749797, 256928912, 249143960, 240004703, 247821805, 258171936, 254487987, 241250056, 234657497, 228189049, 242165506, 244660353, 235819720, 225968996, 233720088, 246207718, 228221739, 218066292];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000, 1100000]
T1300000V1000000_0.0;1300000;1000000;0.0;0;1300000;[248176159, 252259753, 259100824, 255261186, 263907595, 285528584, 269876568, 271963261, 295067985, 294562579, 265422142, 262290489, 274013872, 289688089, 288951071, 287076621, 265566313, 255068492, 275383957, 284528994, 275419748, 278385888, 272427856, 275650470, 278927906, 275111994, 284687285, 277770913, 259213746, 265760826, 282440742, 256453757, 264629313, 269842489, 273840100, 250842549, 230954198, 227325639, 252628467, 245507332, 258591870, 260795372, 260856894, 252561086, 261681602, 273949361, 263647394, 255744689, 255715240, 260691832];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000, 1300000]
T500000V1000000_0.2;500000;1000000;0.2;100000;400000;[240425948, 245461471, 246969215, 246739044, 218487466, 212440482, 219619358, 223279746, 234194803, 226835455, 236690058, 240418748, 230496804, 224731902, 231142851, 238297446, 232118140, 242695833, 212741397, 208859185, 210469273, 210357190, 232785448, 212685545, 209563602, 208242517, 206745162, 223644481, 225997485, 205613891, 207664873, 192889767, 200591258, 209696014, 214960049, 218101683, 228639404, 221524388, 225992776, 220927071, 223576359, 216488046, 218058492, 210672214, 214480683, 225095666, 223113854, 216602137, 212908058, 216886319];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000]
T1500000V1000000_0.0;1500000;1000000;0.0;0;1500000;[309494126, 313404297, 313253016, 328280486, 289376763, 288828729, 278499210, 311577318, 318206659, 298948105, 277241946, 293308216, 288830749, 302889347, 289500356, 296455008, 312932543, 302418172, 300438743, 292036983, 297440299, 293407366, 276696250, 293608740, 279701983, 281421040, 294564390, 302679774, 264515832, 243153717, 239731291, 268869128, 265763015, 276986193, 271829930, 278357439, 285732727, 277769991, 276152795, 270323763, 268832118, 275470699, 275882792, 247741175, 233206402, 235932171, 275274286, 272412446, 270645437, 270616107];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000, 1500000]
T600000V1000000_0.2;600000;1000000;0.2;120000;480000;[244811484, 246047018, 241740132, 254616638, 245405881, 251177462, 253055672, 252077961, 247795576, 227962737, 230527283, 220789440, 239237355, 249133530, 225344688, 220371045, 227063217, 232307453, 242445729, 220752041, 222976794, 209562402, 211977437, 223433429, 234829519, 234130032, 232066711, 235213674, 240644860, 238688039, 233926829, 235625508, 235075612, 229282921, 231128399, 241021114, 236315375, 224514531, 206926544, 199140772, 206604180, 217323393, 228167658, 239803092, 235555947, 232931969, 212806476, 219378126, 217759509, 231515885];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000]
T700000V1000000_0.2;700000;1000000;0.2;140000;560000;[264554521, 254410495, 257689110, 281577242, 262329949, 260925684, 249194200, 249748127, 263627123, 267085849, 280514840, 271388484, 274653198, 266589304, 271551736, 276815090, 275271116, 273629058, 276827812, 273144594, 253327104, 238206145, 229958667, 234057541, 268357483, 269530195, 272512787, 263406601, 246861476, 248199270, 246713345, 247940236, 233429875, 249531994, 253088512, 264839034, 263000606, 259762482, 264951937, 257253146, 257148385, 267417823, 265882107, 269736257, 269807598, 257868282, 256293126, 259328567, 263818825, 267497963];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000];[560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000]
T800000V1000000_0.2;800000;1000000;0.2;160000;640000;[289601387, 282151828, 270587106, 267071319, 285221581, 295309197, 282529133, 289628837, 288225392, 287271572, 298247068, 294038434, 283466932, 288107671, 298142087, 269739908, 264228070, 254597127, 246099207, 290185443, 291699599, 282605662, 293900333, 268045869, 262003816, 275675559, 255891771, 245529671, 270242642, 277910924, 273264875, 279059426, 287273213, 273089873, 290004031, 281018896, 270972539, 280451360, 289967032, 274656739, 291345765, 289930020, 277848493, 271940351, 256334946, 247182499, 281240668, 284963878, 269281082, 275909093];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000];[640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000]
T900000V1000000_0.2;900000;1000000;0.2;180000;720000;[309149543, 319374171, 317810814, 312038013, 313234665, 310686370, 311907992, 322246343, 322905008, 321066880, 285978938, 274691050, 270930231, 296626950, 307456935, 313383368, 310348596, 285510713, 280626252, 286719525, 265808836, 284277121, 284768525, 306719919, 292073734, 305466445, 296430008, 303509393, 295942933, 300612243, 297829343, 296017215, 295925164, 308320155, 290681168, 311382228, 285984869, 283836916, 284676205, 300221499, 293442648, 299096678, 297473731, 289290464, 277873333, 287707507, 288225463, 302821047, 286692557, 300387610];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000]
T500000V1000000_0.3;500000;1000000;0.3;150000;350000;[221361137, 207089336, 214820077, 213966629, 198443715, 196595654, 193188989, 202303116, 184029883, 191602243, 194706725, 198645906, 208407570, 212067470, 208304999, 205301127, 202189003, 206555340, 214898939, 204204586, 203123253, 205803033, 211321081, 203531848, 210097257, 205873922, 202167244, 203848122, 213026300, 210868316, 205208267, 196003909, 185045053, 191729984, 193639924, 215277452, 214771398, 207656942, 207242638, 200800630, 195316552, 188793243, 190924046, 214442023, 204035115, 205896413, 200118564, 206029635, 208419190, 202479687];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000];[350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000]
T1000000V1000000_0.1;1000000;1000000;0.1;100000;900000;[347660040, 346102204, 331161086, 340583266, 334528231, 337054098, 329320407, 338282941, 309113142, 300143028, 297145506, 300792516, 331828383, 328694690, 325478386, 297155887, 294375078, 289798379, 281684763, 309441596, 295559920, 321529253, 313163575, 318678784, 316152667, 319915526, 314792972, 321408823, 310838501, 307671397, 314454579, 316938595, 321244641, 319385761, 304646416, 296116776, 300497332, 318977117, 316870085, 314668973, 325101022, 315820045, 299663254, 314082876, 313944473, 323841449, 325932550, 321576264, 278187587, 276427957];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000];[900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000]
T600000V1000000_0.3;600000;1000000;0.3;180000;420000;[234140512, 244153337, 237165093, 226934965, 236753599, 236656708, 231449503, 238561887, 229541152, 231401843, 231205900, 235814869, 233562456, 242505600, 227231839, 231265301, 214582276, 216188182, 218542097, 234028600, 231750407, 243514060, 244077787, 222893563, 223259408, 221492568, 221976462, 236025062, 229507722, 233511285, 232118270, 229192889, 227146639, 207043415, 201354815, 188040285, 224709292, 216464835, 217566397, 233032831, 233657327, 237569517, 234553566, 236088023, 233824609, 236419397, 231391862, 241636090, 235334684, 235055952];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000];[420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000]
T1200000V1000000_0.1;1200000;1000000;0.1;120000;1080000;[344251773, 331982025, 308318594, 310885292, 302885347, 300077568, 330952393, 321064719, 335174059, 334168027, 326060542, 332333519, 331497149, 324784859, 325720588, 322514853, 334631193, 332486380, 328406207, 328042574, 322490734, 317931015, 315594912, 325932421, 336401691, 323474744, 309482096, 308047122, 326112052, 321529814, 330385038, 333583360, 323444766, 306261602, 270073111, 308447076, 310358986, 315433050, 332476140, 333799824, 330645160, 331098155, 333703223, 332219897, 325927970, 334888966, 310242895, 311468579, 330660512, 325255313];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000];[1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000, 1080000]
T1400000V1000000_0.1;1400000;1000000;0.1;140000;1260000;[365529348, 372219730, 364116603, 385934684, 367051884, 384789621, 357485044, 377709956, 365723981, 368292517, 369470671, 357575435, 353401260, 357205290, 370629282, 379635947, 353819155, 352261247, 363092953, 371903826, 383789231, 370149877, 328652129, 350786513, 315321379, 343494586, 355148899, 370485091, 366262376, 371330649, 360303494, 371587263, 365855952, 370826794, 341126001, 363739580, 365553569, 347488089, 348118415, 338590564, 371171857, 374858908, 365488748, 362242634, 365518338, 373656384, 371898875, 370975406, 377959200, 374790646];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000];[1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000, 1260000]
