pos0.0_positive;neg0.0_positive;tot0.0_positive;pos0.0_negative;neg0.0_negative;tot0.0_negative;pos0.0_total;neg0.0_total;tot0.0_total;pos0.1_positive;neg0.1_positive;tot0.1_positive;pos0.1_negative;neg0.1_negative;tot0.1_negative;pos0.1_total;neg0.1_total;tot0.1_total;pos0.2_positive;neg0.2_positive;tot0.2_positive;pos0.2_negative;neg0.2_negative;tot0.2_negative;pos0.2_total;neg0.2_total;tot0.2_total;pos0.3_positive;neg0.3_positive;tot0.3_positive;pos0.3_negative;neg0.3_negative;tot0.3_negative;pos0.3_total;neg0.3_total;tot0.3_total;pos0.4_positive;neg0.4_positive;tot0.4_positive;pos0.4_negative;neg0.4_negative;tot0.4_negative;pos0.4_total;neg0.4_total;tot0.4_total;pos0.5_positive;neg0.5_positive;tot0.5_positive;pos0.5_negative;neg0.5_negative;tot0.5_negative;pos0.5_total;neg0.5_total;tot0.5_total;pos0.6_positive;neg0.6_positive;tot0.6_positive;pos0.6_negative;neg0.6_negative;tot0.6_negative;pos0.6_total;neg0.6_total;tot0.6_total;pos0.7_positive;neg0.7_positive;tot0.7_positive;pos0.7_negative;neg0.7_negative;tot0.7_negative;pos0.7_total;neg0.7_total;tot0.7_total;pos0.8_positive;neg0.8_positive;tot0.8_positive;pos0.8_negative;neg0.8_negative;tot0.8_negative;pos0.8_total;neg0.8_total;tot0.8_total;pos0.9_positive;neg0.9_positive;tot0.9_positive;pos0.9_negative;neg0.9_negative;tot0.9_negative;pos0.9_total;neg0.9_total;tot0.9_total;pos1.0_positive;neg1.0_positive;tot1.0_positive;pos1.0_negative;neg1.0_negative;tot1.0_negative;pos1.0_total;neg1.0_total;tot1.0_total;query_budget
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;0.19721666666666668;0.31962962962962965;0.3073883333333333;0.2799;0.22672222222222221;0.23204;0.12616666666666668;0.2179962962962963;0.20881333333333332;0.13045;0.20610416666666667;0.19097333333333333;0.18780833333333333;0.14854583333333332;0.15639833333333333;0.1038;0.13223125;0.126545;0.1029;0.16182142857142856;0.144145;0.15639444444444445;0.12583333333333332;0.13500166666666666;0.09598888888888889;0.10521190476190476;0.102445;0.10230833333333333;0.14545;0.12819333333333333;0.14239166666666667;0.10714722222222223;0.121245;0.0671125;0.08430555555555555;0.07742833333333334;0.09716666666666667;0.13714;0.11715333333333333;0.13712333333333335;0.09744333333333334;0.11728333333333334;0.06500333333333333;0.06438666666666666;0.064695;0.10768333333333334;0.143475;0.122;0.14596111111111112;0.10269583333333333;0.128655;0.08404166666666667;0.06604166666666667;0.07684166666666667;0.12509285714285714;0.15713888888888888;0.13470666666666667;0.16161666666666666;0.10274444444444444;0.143955;0.10477142857142857;0.09473888888888889;0.10176166666666667;0.14709166666666668;0.185825;0.15483833333333333;0.20631458333333333;0.13035833333333333;0.19112333333333334;0.13278125;0.10371666666666667;0.12696833333333332;0.2278;0.27885;0.232905;0.31940555555555555;0.19791666666666666;0.3072566666666667;0.21651296296296296;0.12618333333333334;0.20748;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;600
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;0.40355;0.6320185185185185;0.6091716666666667;0.55635;0.46301296296296296;0.4723466666666667;0.25438333333333335;0.44391851851851855;0.424965;0.2650416666666667;0.40839583333333335;0.379725;0.37438333333333335;0.30377291666666667;0.317895;0.20670833333333333;0.2725270833333333;0.25936333333333333;0.20941666666666667;0.3235595238095238;0.28931666666666667;0.31566666666666665;0.2591880952380952;0.27613166666666666;0.19280555555555556;0.21597857142857144;0.20902666666666667;0.20985833333333334;0.2927916666666667;0.25961833333333334;0.28739583333333335;0.22019444444444444;0.247075;0.13563333333333333;0.17227777777777778;0.15762;0.21630333333333332;0.28318;0.24974166666666667;0.2827366666666667;0.21660666666666667;0.24967166666666665;0.14084333333333332;0.13859;0.13971666666666666;0.22031944444444446;0.2872958333333333;0.24711;0.2925388888888889;0.21036666666666667;0.25967;0.172;0.13774166666666668;0.15829666666666667;0.2570142857142857;0.3155;0.27456;0.32345;0.20815555555555557;0.2888616666666667;0.21559761904761904;0.19040555555555555;0.20804;0.30311875;0.37466666666666665;0.3174283333333333;0.40847916666666667;0.26605833333333334;0.379995;0.2736854166666667;0.2051;0.25996833333333336;0.4667722222222222;0.55625;0.47572;0.6312314814814814;0.40425;0.6085333333333334;0.44431296296296297;0.25033333333333335;0.424915;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1200
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;0.6681;0.8822740740740741;0.8608566666666667;0.8272833333333334;0.7531518518518519;0.760565;0.36606666666666665;0.7186888888888889;0.6834266666666666;0.4054583333333333;0.60599375;0.5658866666666666;0.560275;0.46004791666666667;0.4800933333333333;0.3087666666666667;0.4154145833333333;0.394085;0.3184166666666667;0.48294761904761907;0.43358833333333335;0.4706388888888889;0.38889761904761905;0.41342;0.28780555555555554;0.32716904761904764;0.31536;0.31745;0.43815;0.38987;0.429725;0.33152777777777775;0.3708066666666667;0.20365833333333333;0.26905277777777775;0.242895;0.32703;0.4248033333333333;0.3759166666666667;0.42552666666666666;0.3296633333333333;0.377595;0.22220666666666666;0.22355333333333333;0.22288;0.3335222222222222;0.4310541666666667;0.372535;0.4392638888888889;0.31785833333333335;0.39070166666666667;0.2700361111111111;0.20062916666666666;0.24227333333333334;0.38888333333333336;0.4725111111111111;0.4139716666666667;0.4812095238095238;0.3179722222222222;0.43223833333333334;0.3260523809523809;0.2875388888888889;0.3144983333333333;0.46180625;0.561;0.481645;0.6069541666666667;0.4076666666666667;0.5670966666666667;0.41359583333333333;0.30904166666666666;0.392685;0.7488796296296296;0.8249333333333333;0.756485;0.8827777777777778;0.6688;0.86138;0.7200814814814814;0.3653;0.6846033333333333;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1800
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5639916666666667;0.7879166666666667;0.7431316666666666;0.7406583333333333;0.6415479166666667;0.66137;0.40395;0.5792291666666667;0.5441733333333333;0.4563611111111111;0.6337047619047619;0.5805016666666667;0.6275111111111111;0.5254928571428571;0.5560983333333334;0.3827833333333333;0.44281190476190474;0.4248033333333333;0.4307166666666667;0.5827083333333334;0.5219116666666667;0.5720291666666667;0.4503638888888889;0.49903;0.2858791666666667;0.3836555555555556;0.344545;0.44818;0.56629;0.507235;0.5669866666666666;0.4489666666666667;0.5079766666666666;0.31815666666666664;0.31592;0.3170383333333333;0.4509611111111111;0.5717458333333333;0.499275;0.5819833333333333;0.4315;0.52179;0.38467222222222225;0.28694166666666665;0.34558;0.5250619047619047;0.6271222222222222;0.55568;0.634297619047619;0.4553833333333333;0.5806233333333334;0.4416952380952381;0.38145;0.4236216666666667;0.6417583333333333;0.7407666666666667;0.66156;0.7874083333333334;0.5632166666666667;0.74257;0.57948125;0.402125;0.54401;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;2400
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.804425;0.9354833333333333;0.9092716666666667;0.9202833333333333;0.8620104166666667;0.873665;0.47913333333333336;0.7863479166666667;0.724905;0.6297611111111111;0.7918571428571428;0.7432283333333334;0.7791333333333333;0.6726095238095238;0.7045666666666667;0.4709;0.5691833333333334;0.5396983333333333;0.5527333333333333;0.7177861111111111;0.651765;0.7031208333333333;0.57685;0.6273583333333334;0.40575;0.5031694444444444;0.4642016666666667;0.5690633333333334;0.7035533333333334;0.6363083333333334;0.7036666666666667;0.56923;0.6364483333333333;0.43029333333333336;0.43290666666666666;0.4316;0.5795444444444444;0.7055666666666667;0.6299533333333334;0.7194916666666666;0.5536125;0.65314;0.5016472222222222;0.40424166666666667;0.462685;0.6738261904761905;0.7792055555555556;0.70544;0.7921809523809524;0.6306;0.7437066666666666;0.5679714285714286;0.47044444444444444;0.5387133333333334;0.8606916666666666;0.9189666666666667;0.8723466666666667;0.9338979166666667;0.80145;0.9074083333333334;0.7857291666666667;0.47513333333333335;0.72361;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;3000
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8007111111111112;0.9254523809523809;0.88803;0.9203333333333333;0.8431357142857143;0.866295;0.5490388888888889;0.7224714285714285;0.6704416666666667;0.7122541666666666;0.8483805555555556;0.79393;0.8411291666666667;0.7510388888888889;0.787075;0.5309291666666667;0.6157805555555556;0.58184;0.7028666666666666;0.8327333333333333;0.7678;0.8343066666666666;0.70417;0.7692383333333334;0.55267;0.5539633333333334;0.5533166666666667;0.7484722222222222;0.8404333333333334;0.7852566666666667;0.8488666666666667;0.7119541666666667;0.7941016666666667;0.6168416666666666;0.5295;0.581905;0.8436547619047619;0.92035;0.8666633333333333;0.9243166666666667;0.7986444444444445;0.886615;0.7212619047619048;0.5456222222222222;0.66857;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;3600
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9277833333333333;0.97635;0.9569233333333333;0.9756958333333333;0.9374527777777778;0.95275;0.638725;0.7456944444444444;0.7029066666666667;0.8914266666666667;0.9496766666666666;0.9205516666666667;0.95089;0.8944866666666667;0.9226883333333333;0.6731733333333333;0.6723566666666667;0.672765;0.9372444444444444;0.9755916666666666;0.9525833333333333;0.9753388888888889;0.9251666666666667;0.95527;0.7473444444444445;0.6371041666666667;0.7032483333333334;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;4200
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;4800
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;5400
1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;6000
