PSU;max_V_match_fraction
180470792.36;0.0
240223341.36;0.1
287708087.82;0.2
296300749.28;0.3
302752374.54;0.4
309052831.3;0.5
301222920.64;0.6
322703746.36;0.7
297163970.92;0.8
279700577.66;0.9
239805554.58;1.0
