PSU;max_V_match_fraction
169190325.06;0.0
224865307.78;0.1
261578318.98;0.2
263469288.26;0.3
265589914.56;0.4
272636997.64;0.5
265277254.32;0.6
262456627.98;0.7
254064305.58;0.8
273487350.96;0.9
269812484.16;1.0
