PSU;max_V_match_fraction
210562748.26;0.0
274514204.76;0.1
309721322.26;0.2
317670486.7;0.3
318831895.2;0.4
334106936.54;0.5
318028173.86;0.6
324805090.76;0.7
304471039.96;0.8
269899713;0.9
215955098.22;1.0
