PSU;max_V_match_fraction
127627662.16;0.0
193457449.5;0.1
219992667.3;0.2
217827880.78;0.3
218917440.22;0.4
218897797.46;0.5
215360894.06;0.6
219274402.04;0.7
222238072.38;0.8
218581414.4;0.9
222601537.76;1.0
