PSU;max_V_match_fraction
2366258404.96;0.0
2459158301.98;0.1
2477712196.14;0.2
2502009480.26;0.3
2414381414.82;0.4
2181834130.62;0.5
2118677774.36;0.6
2080320694.48;0.7
1987714005.56;0.8
