PSU;max_V_match_fraction
180342949.74;0.0
234643120.03;0.1
273909690.56;0.2
281666165.65;0.3
285014582.05;0.4
293639623.08;0.5
286553777.21;0.6
279143431.23;0.7
295532653.55;0.8
279755936.24;0.9
260285306.92;1.0
