PSU;max_V_match_fraction
143675793.67;0.0
207099930.16;0.1
232960484.19;0.2
233383404.16;0.3
236840678.27;0.4
237423681.79;0.5
244021455.49;0.6
244453968.42;0.7
244845289.19;0.8
237766521.17;0.9
227423370.09;1.0
