PSU;max_V_match_fraction
238911184.85;0.0
289143336.03;0.1
331064139.67;0.2
347954892.62;0.3
352615449.13;0.4
350557961.91;0.5
354164270.04;0.6
323313789.24;0.7
271553970.03;0.8
