PSU;max_V_match_fraction
186233599.71;0.0
258548664.44;0.1
290944342.48;0.2
294706451.63;0.3
303921621.92;0.4
309488051.62;0.5
302845744.11;0.6
319682466.87;0.7
296082063.18;0.8
277459576.55;0.9
231152227.39;1.0
