PSU;max_V_match_fraction
176233133.525;0.0
226344366.355;0.1
241253338.3;0.2
234307050.92;0.3
237896433.585;0.4
249160972.83;0.5
249078864.98;0.6
258264934.44;0.7
257437668.4;0.8
247602315.175;0.9
240692347.11;1.0
