PSU;max_V_match_fraction
159621931.26;0.0
214303864.48;0.1
228382039.14;0.2
209188712.745;0.3
223723731.87;0.4
227555209.53;0.5
226311819.655;0.6
233409022.45;0.7
231576857.315;0.8
232798066.55;0.9
234045611.065;1.0
