pos0.6_total;neg0.6_total;tot0.6_total;pos0.6_positive;neg0.6_positive;tot0.6_positive;pos0.6_negative;neg0.6_negative;tot0.6_negative;pos0.7_total;neg0.7_total;tot0.7_total;pos0.7_positive;neg0.7_positive;tot0.7_positive;pos0.7_negative;neg0.7_negative;tot0.7_negative;pos0.8_total;neg0.8_total;tot0.8_total;pos0.8_positive;neg0.8_positive;tot0.8_positive;pos0.8_negative;neg0.8_negative;tot0.8_negative;pos0.9_total;neg0.9_total;tot0.9_total;pos0.9_positive;neg0.9_positive;tot0.9_positive;pos0.9_negative;neg0.9_negative;tot0.9_negative;pos0.1_total;neg0.1_total;tot0.1_total;pos0.1_positive;neg0.1_positive;tot0.1_positive;pos0.1_negative;neg0.1_negative;tot0.1_negative;pos0.2_total;neg0.2_total;tot0.2_total;pos0.2_positive;neg0.2_positive;tot0.2_positive;pos0.2_negative;neg0.2_negative;tot0.2_negative;pos0.3_total;neg0.3_total;tot0.3_total;pos0.3_positive;neg0.3_positive;tot0.3_positive;pos0.3_negative;neg0.3_negative;tot0.3_negative;pos0.4_total;neg0.4_total;tot0.4_total;pos0.4_positive;neg0.4_positive;tot0.4_positive;pos0.4_negative;neg0.4_negative;tot0.4_negative;pos0.5_total;neg0.5_total;tot0.5_total;pos0.5_positive;neg0.5_positive;tot0.5_positive;pos0.5_negative;neg0.5_negative;tot0.5_negative;pos0.0_total;neg0.0_total;tot0.0_total;pos0.0_positive;neg0.0_positive;tot0.0_positive;pos0.0_negative;neg0.0_negative;tot0.0_negative;pos1.0_total;neg1.0_total;tot1.0_total;pos1.0_positive;neg1.0_positive;tot1.0_positive;pos1.0_negative;neg1.0_negative;tot1.0_negative;query_budget
0.14703198540005763;0.15235907364658574;0.15003271812080538;0.15952934396311594;0.2174227418273885;0.1921405201342282;0.21143309960618575;0.20358924715168664;0.2070146812080537;0.1730097808592299;0.21533150825562494;0.1937915100086118;0.1757814370021873;0.236749080331936;0.20571908672729947;0.2322685815690644;0.2259603045598426;0.22917095507152008;0.21302386889918062;0.2688829867201203;0.2362340447683498;0.21262059137869613;0.28069756953144576;0.24090744403956274;0.27687709298183116;0.29356852919067905;0.28381259760541383;0.3224287250333974;0.4009183797591534;0.34980926314896144;0.32333583135121047;0.4077095243887605;0.3527689729064562;0.41616499951125735;0.46291205449458706;0.4324723654339847;0.25889786497403344;0.35618672462193246;0.3491082749065872;0.28462204270051933;0.45614642760119534;0.443666820605399;0.3821927293710329;0.3410984333967219;0.3440883328435283;0.20125412541254126;0.23449241941023502;0.2296394376820096;0.19438943894389438;0.3062077425052745;0.2898816282918858;0.2646089826373942;0.23711005348118344;0.2411250549957051;0.1818701848998459;0.198979767079912;0.19525120671563484;0.16544876733436056;0.24355605645897063;0.22653473242392444;0.2240523882896764;0.2087532871786615;0.21208730325288563;0.12477166149628453;0.1506581477208862;0.1431308215154821;0.15659331938532572;0.22420090513798918;0.20454183099773432;0.20780463170045452;0.18608690507882983;0.19240203071242762;0.10751387604070305;0.13009170680213764;0.12188951900861164;0.148490980573543;0.21111763541597942;0.18836630959882378;0.2014477335800185;0.18396384508807812;0.19031547994118883;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1300
0.29065987897416196;0.2970988159952342;0.29428691275167784;0.30991835558543845;0.41364286246183635;0.36834605704697987;0.4009970223801748;0.3861322510983692;0.39262374161073826;0.3405183442697371;0.4107810762255112;0.3750202692768174;0.3423457554372498;0.44856959534605184;0.3945060807830452;0.4385720770913293;0.4249465309265121;0.4318813669684303;0.40624438902743143;0.49969531445752946;0.44507444039562727;0.40708300676879233;0.5208128288649462;0.45433919833420094;0.5116437477734236;0.5358075670258081;0.5216841228526808;0.603099931576032;0.7107128086607468;0.6406398913712261;0.6009507673259261;0.7188675343632162;0.6420851632614092;0.7232582841875468;0.7717370149616835;0.7401697324592111;0.4808828620888632;0.6573408494068641;0.6445022880893404;0.5334160415464513;0.7742271121977723;0.7567064108484823;0.6846393537218696;0.6289002082767364;0.6329556236617826;0.38536662361888363;0.4483832981698641;0.4391825019379439;0.3778935284832831;0.5604258868554045;0.5337751147053278;0.4971932845458459;0.448471615720524;0.4555852590559594;0.3500539291217257;0.3806096710137927;0.3739508919202518;0.3218470724191063;0.46023882359255086;0.43008016789087095;0.4249229583975347;0.3978398540224333;0.4037418677859391;0.24502994011976048;0.29839973969887895;0.2828807585801796;0.30389293701753123;0.4248889283284527;0.3897054627842578;0.3945256475001804;0.35607359422604784;0.36725476210455654;0.24209528214616097;0.27274724549713003;0.26161184625078765;0.2981278908418131;0.40530909810648547;0.3663717706364209;0.3893686401480111;0.35579930065316356;0.36799453896240286;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2600
0.43050619537028145;0.43576960309777346;0.43347105704697986;0.451046969551436;0.5823054583364361;0.5249844798657718;0.5654298338296033;0.5455871621118475;0.5542525167785235;0.49254673765011764;0.5792796646419711;0.5351362137410993;0.49617597292724197;0.6278826246898793;0.560849419227457;0.6150328092113408;0.5947651638292412;0.6050805519964713;0.5857548984681155;0.6920581307942871;0.6299252472670485;0.5840263626647667;0.7160972187421699;0.6389034877667882;0.7041311008193801;0.7230508644450012;0.7119925039042165;0.8368173080056043;0.9190110692129911;0.8654899963931852;0.8317076667426933;0.9246064955601508;0.8641147391424268;0.9336841419308592;0.9439739691035154;0.9372736723739206;0.6530178880553953;0.9186987231730508;0.8993685713086191;0.798199653779573;0.9461894412750158;0.935422141987489;0.8977553375649163;0.8692705786471068;0.8713430454679038;0.5415411106328024;0.6379888131102498;0.6239068948901133;0.5448672693356292;0.7542603405132231;0.723687750099516;0.6892409240924092;0.6353957116922624;0.643257421801345;0.4984322033898305;0.5440116996726239;0.5340789087093389;0.469364406779661;0.63686094563409;0.6003597061909759;0.5991005392912172;0.5629555090430955;0.5708323189926547;0.35877642305749946;0.4427260626497471;0.41831501216749184;0.4428829088810331;0.5971059248084716;0.5522606360661241;0.5605800447298175;0.5091075812701511;0.5240748510531174;0.385058973172988;0.41327109586329747;0.40302205419029613;0.4512523126734505;0.5798594708715445;0.5331384162990969;0.5546820074005551;0.5226839084251501;0.534308338584331;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3900
0.5649495725674767;0.5854166356392881;0.5764786073825503;0.5814350206512343;0.7227716136719041;0.6610494966442954;0.705508596676592;0.6806552982351627;0.6915088087248322;0.6375403408856424;0.7261493712036958;0.6810510617740343;0.6351574429449878;0.7733972110531269;0.7030389212123758;0.7578993850852214;0.7334220207032253;0.7458799806759226;0.7521254007837549;0.8427642194938612;0.7897869859448204;0.748764517278233;0.8662089701829115;0.7975641853201457;0.8555126469540435;0.8619113004259584;0.8581713690786049;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6700071746305065;0.8299568225307885;0.8066032557457418;0.7106328024106758;0.8908792502821256;0.8645622341874254;0.8405309226574832;0.7937024679848879;0.8005396911860216;0.6307049306625577;0.6917281167820534;0.6784298006295908;0.6125288906009245;0.7770359040412171;0.7411861490031479;0.746612095531587;0.7071008425911018;0.7157112277019937;0.4672433446360291;0.6363711657349069;0.5871918268020475;0.5713065435394272;0.7382855621616825;0.6897310564739448;0.7011817329197028;0.6437193480640104;0.6604283796257447;0.5214650786308973;0.5533133205779508;0.5417433312329343;0.5836147086031452;0.7240865606650393;0.6730552404956942;0.6941766882516188;0.6599736095533417;0.6723990758244066;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5200
0.7083238881951782;0.7723486484473899;0.7443888422818792;0.7076870617615983;0.837786879142155;0.7809718959731544;0.8253577946402844;0.7970176483729242;0.8093938758389262;0.7798043828154018;0.8459739926426555;0.8122964145434687;0.7798720647104949;0.8909325006416289;0.8344073599529501;0.8766794601956172;0.8719069210368723;0.8743359448843706;0.9118795867474172;0.954359308443999;0.9295304528891203;0.8988564303526897;0.9713856176396893;0.9289932326913066;0.9674955468471678;0.9626850413430218;0.9654967204580948;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8311350265461329;0.9753427211618665;0.9542875699231108;0.9046893384990673;0.9748810166331388;0.9646326286899499;0.9582407805997991;0.946067415730337;0.9478447968825292;0.7402080123266563;0.8262115601352439;0.8074694648478489;0.7731837442218799;0.900970321472656;0.8731227701993705;0.8662904468412943;0.8324515644287017;0.839825813221406;0.6742110958805281;0.7794403525897003;0.7488415708651506;0.7028526080369382;0.8509308723045523;0.8078723672065117;0.8178861554000433;0.7645144496701867;0.7800339850633549;0.6509597594819612;0.7470469090189351;0.71213988657845;0.7022883903792785;0.8371623672230653;0.7881646712875446;0.8105596669750231;0.7741551758263508;0.7873803822726319;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6500
0.8373451157429642;0.8781458038573237;0.8603280201342282;0.8405820766496974;0.9317856876908184;0.8919567953020134;0.9191028719623475;0.8931484101571227;0.9044828020134228;0.9242738640584376;0.942954914877235;0.9334470373248756;0.9184383640790723;0.9729677474548721;0.9452145602722174;0.9630258759440387;0.95237659337839;0.957796635090004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8586036209553158;0.9650861374979874;0.9418812172088142;0.8970184899845917;0.9737959534159824;0.9570644281217209;0.9600847457627119;0.9387355766650566;0.943388037775446;0.8140668061467426;0.8826497470937972;0.8627070571452546;0.8211673039463242;0.9335025290620286;0.9008374590920534;0.9159613303513455;0.8930789481468335;0.8997327347486783;0.8110349213691027;0.8646790261925184;0.8451909262759925;0.8199329324699353;0.9246407600448637;0.8866019743751313;0.9082331174838113;0.8731727914494953;0.8859096828397396;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;7800
0.9725357794640285;0.9866840419986597;0.9805054530201343;0.9649342042070886;0.9936130761784199;0.9810889261744966;0.9907540101815387;0.9831320277012435;0.9864605704697986;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9568631411875045;0.9895530511432543;0.9800474112612234;0.9677223865521968;0.9931546721093265;0.9857594193169422;0.9896068104754346;0.981750525039193;0.984034992028195;0.9418536077705828;0.9733172791449495;0.9618869985297206;0.944145467160037;0.9840403773833872;0.9695471539592523;0.9785950508788159;0.9679217523256581;0.9717992018483512;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;9100
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;10400
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;11700
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13000
