PSU;len_T
224115112.14;500000
236611861.08;600000
263086055.9;700000
283328847.92;800000
295831815.74;900000
320229877.92;1000000
327439660.7;1100000
343717285.18;1200000
357821076.04;1300000
370559660.64;1400000
392037262.38;1500000
