PSU;len_T
224777086.78;500000
246872440.02;600000
268240570.44;700000
288731196.14;800000
303094197.42;900000
212195105.46;1000000
240455769.46;1100000
251454089.44;1200000
258488042.72;1300000
265857299.42;1400000
269223948.08;1500000
