PSU;len_T
225003356.02;500000
245141598.4;600000
277612925.34;700000
293001573.96;800000
315048771.46;900000
258838203.88;1000000
226053494.94;1100000
231875398.6;1200000
257026160;1300000
265042560.24;1400000
268361166.54;1500000
