PSU;len_T
206639517.78;500000
228893969.74;600000
258226934.74;700000
288848499.28;800000
304524983.5;900000
327328460.94;1000000
344996037.94;1100000
355274669.04;1200000
336428358.56;1300000
377995424.52;1400000
324874077.34;1500000
