PSU;len_T
158101663.94;500000
178767230.56;600000
211109427.76;700000
221317787.3;800000
224495642;900000
260969592.64;1000000
252001430.76;1100000
296058189.48;1200000
276151609.54;1300000
292428953.86;1400000
289840975.58;1500000
