PSU;max_V_match_fraction
262795266.105;0.0
323234093.29;0.1
327679825.085;0.2
331298811.69;0.3
309787141.805;0.4
259362044.23;0.5
216284846.435;0.6
245681566.785;0.7
240776003.29;0.8
210829039.39;0.9
193713756.375;1.0
