PSU;max_V_match_fraction
157952277.555;0.0
210565109.9;0.1
223878693.19;0.2
206598325.6;0.3
217225678.96;0.4
221692943.18;0.5
219044299.06;0.6
226524006.785;0.7
225282694.27;0.8
225092684.2;0.9
229145310.9;1.0
