PSU;max_V_match_fraction
255645786.09;0.0
310195230.085;0.1
330510287.57;0.2
342015655.585;0.3
295303216.265;0.4
233621086.99;0.5
244018870.115;0.6
238973777.29;0.7
232021734.47;0.8
188743903.245;0.9
