PSU;max_V_match_fraction
177237748.16;0.0
225397327.355;0.1
241638389.155;0.2
232906799.51;0.3
239926558.11;0.4
243896319.415;0.5
249865960.995;0.6
251183992.98;0.7
249403725.725;0.8
248328635.36;0.9
227220567.49;1.0
