PSU;len_T
217938222.04;500000
236840678.27;600000
266380593.59;700000
285014582.05;800000
303921621.92;900000
344966118.95;1000000
339238408.92;1100000
352615449.13;1200000
335460118.53;1300000
346252008.76;1400000
352927524.35;1500000
