PSU;max_V_match_fraction
125111694.4;0.0
207791712.64;0.1
209479295.22;0.2
210637348.66;0.3
208619417.02;0.4
206097285.14;0.5
195929293.8;0.6
166167115.8;0.7
164994032.64;0.8
190681893.1;0.9
169133961.2;1.0
