PSU;max_V_match_fraction
263743145.94;0.0
317274998.4;0.1
320548415.96;0.2
328025084.18;0.3
317240519.88;0.4
263826633.44;0.5
211724981.64;0.6
242325899.26;0.7
237221030.64;0.8
210750448.94;0.9
192587732.78;1.0
