PSU;max_V_match_fraction
646152822.67;0.0
777767657.15;0.1
778662042.18;0.2
796542402.11;0.3
720105243.56;0.4
603330961.06;0.5
523936822.91;0.6
588914613.14;0.7
577330555.29;0.8
515067926.22;0.9
473628119.2;1.0
