PSU;max_V_match_fraction
449805741.4;0.0
551679900.75;0.1
589928796.37;0.2
578844590.3;0.3
598777022.98;0.4
598912209.98;0.5
607912094.23;0.6
608585072.68;0.7
605358965.05;0.8
598744701.2;0.9
548565482.8;1.0
