PSU;max_V_match_fraction
401029648.25;0.0
507955991.99;0.1
550756410.05;0.2
523293054.2;0.3
534670321.87;0.4
546893305.06;0.5
538697527.95;0.6
553300858.95;0.7
550182518.52;0.8
544439315.48;0.9
542405359.09;1.0
