PSU;max_V_match_fraction
569634681.78;0.0
648751641.46;0.1
690364181.06;0.2
667494652.33;0.3
667034949.94;0.4
687955998.55;0.5
673087523.68;0.6
672963050.55;0.7
669639161.05;0.8
676208996.38;0.9
632387769.94;1.0
