PSU;max_V_match_fraction
691250947.71;0.0
790511251.21;0.1
830096547.02;0.2
850103182.65;0.3
738497513.4;0.4
594265977.12;0.5
604399151.29;0.6
598596612.69;0.7
585565091.28;0.8
481914642.94;0.9
