experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T500000V1000000_0.8;500000;1000000;0.8;400000;100000;[192382555, 223628878, 189178364, 195067214, 207997883, 191568685, 198292637, 206041478, 194112397, 221219767, 222784074, 196747693, 190121130, 216986785, 199626420, 216764981, 171399344, 198745669, 206888471, 202930897, 210609754, 196632497, 201775133, 202110508, 232950532, 227611793, 187486994, 235501121, 174835981, 189464225, 233543870, 207337716, 197514676, 209868884, 183956033, 221280212, 177549012, 180892999, 211239188, 225150596, 183920344, 174669430, 238198352, 208939133, 197624797, 234565001, 185214218, 239726239, 191849672, 188071160];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000];[100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000]
T1200000V1000000_0.5;1200000;1000000;0.5;600000;600000;[301464003, 275109234, 296004077, 275746281, 294283928, 297598132, 336004111, 341078065, 316176041, 348899489, 342848624, 300975899, 294896624, 294440578, 330051977, 325945169, 318258790, 322346379, 321820801, 315420362, 328868089, 301560778, 312367910, 314049129, 322458261, 341100453, 334336031, 296434486, 296498946, 302923818, 362137242, 344002639, 366773084, 359089908, 344472165, 303722828, 329908171, 290822953, 322939993, 312043632, 341460862, 357624452, 353250462, 349997785, 356032964, 322597519, 330108964, 319912359, 306777771, 304990532];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000]
T900000V1000000_0.6;900000;1000000;0.6;540000;360000;[272981422, 279253167, 276652860, 255401365, 254582176, 292366361, 274236744, 251883565, 247198906, 255041020, 259104969, 291813512, 299519092, 289298180, 258975616, 284533559, 279232299, 298845983, 296264474, 247725949, 243641033, 278610236, 223519537, 226646002, 245498485, 294308182, 306104304, 311887068, 280198493, 255494556, 261154229, 289772561, 288370895, 293816235, 291737752, 329335434, 315346858, 278608196, 225727752, 251120556, 301290920, 310387342, 263348084, 269114160, 284655104, 261617064, 243749034, 261954319, 269623605, 273332345];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000]
T700000V1000000_0.7;700000;1000000;0.7;489999;210001;[236471365, 240956632, 255414855, 249053764, 219399952, 233730542, 231962282, 246603566, 255832331, 268579043, 215690059, 244782446, 269683526, 263282573, 228825837, 255246484, 246011471, 227198658, 208731531, 231641579, 250184516, 254014478, 260972198, 245537624, 201544811, 246856869, 270893018, 234724053, 209695202, 250378958, 237370872, 241547020, 245354772, 246907610, 266351669, 264928581, 219114278, 239558147, 233510580, 223680550, 215772101, 245700836, 215902043, 231090002, 280663541, 258243813, 223632694, 257631193, 254449034, 239733595];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999, 489999];[210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001, 210001]
T1300000V1000000_0.5;1300000;1000000;0.5;650000;650000;[371300196, 350482275, 337699540, 335653178, 313886799, 335531433, 317282154, 334238261, 326058152, 345045094, 309293898, 317500117, 317806162, 346713882, 310689956, 325806495, 327397553, 337014930, 336665466, 345921381, 381129575, 359253221, 310033969, 342187799, 339080024, 350806566, 319368923, 309602433, 348256817, 384349472, 366384749, 367483672, 359105409, 384814927, 326246351, 302492353, 329281374, 298851413, 290161866, 314609060, 328187451, 325860985, 342552894, 354813800, 342456902, 322321589, 358716753, 326035036, 339653589, 337956242];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000];[650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000, 650000]
T1000000V1000000_0.6;1000000;1000000;0.6;600000;400000;[302670675, 299223588, 260014674, 240774878, 246929569, 273594618, 295714728, 276246798, 287354603, 318797086, 293736185, 303530205, 304040630, 288253304, 285985169, 264529638, 288958212, 295444664, 315706412, 302829907, 309177548, 322007212, 325938307, 317628683, 304607577, 265338057, 243502962, 257623960, 273771981, 263130161, 279722748, 327704456, 325275150, 295560635, 264485856, 276959567, 321687109, 279988471, 282385428, 250155807, 253272746, 273311708, 302082263, 312747729, 278908744, 308188429, 329885836, 273558051, 259951147, 244372228];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000]
T600000V1000000_0.8;600000;1000000;0.8;480000;120000;[241055545, 228493413, 225197956, 211120428, 224539678, 242507490, 209780644, 200434419, 194579463, 235992797, 279171902, 212728347, 222974692, 258600822, 204785858, 238632216, 241297228, 213196531, 210272158, 213644568, 213369304, 208233756, 215006552, 248887271, 212763056, 209395459, 242390900, 213884809, 248333515, 217040645, 216396697, 224615760, 190605008, 226793303, 242471619, 217735164, 244849806, 234507874, 229749651, 214745928, 220581557, 266781865, 216616835, 221022854, 244287978, 199601867, 189531700, 244852504, 236630408, 218028462];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000];[120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000]
T1400000V1000000_0.5;1400000;1000000;0.5;700000;700000;[364561984, 360394354, 356894964, 378847668, 340814413, 361940520, 350609524, 311777068, 354018130, 340708912, 371193405, 350880487, 336563896, 329674169, 361133272, 333639513, 350325971, 379710781, 365645011, 351015439, 323168706, 334527961, 327759027, 345293064, 355772721, 349733393, 381211957, 348930164, 352547035, 354084313, 351736586, 359043409, 362454376, 357392233, 363007211, 361457607, 342031236, 313988049, 343661951, 336101453, 347688313, 362774660, 345154994, 348530733, 372355001, 357756892, 350134242, 380952851, 333778730, 379028749];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000];[700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000]
T500000V1000000_0.9;500000;1000000;0.9;450000;50000;[203130369, 220270441, 201456961, 212295621, 178071938, 184205046, 220847587, 184633641, 193718303, 191504788, 231949552, 194252269, 205022521, 194342710, 188271622, 220193141, 179513339, 191421704, 192464540, 207171289, 216951151, 209909822, 193868932, 195762732, 226624913, 191006428, 203330040, 182142631, 182079783, 221277610, 187700088, 182284615, 209251969, 199885649, 194622728, 181999682, 202975326, 218897952, 175814670, 216000167, 190198797, 217534075, 233094558, 208258128, 196889705, 174548506, 226253467, 198398633, 187452275, 198168600];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000];[50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000, 50000]
T800000V1000000_0.7;800000;1000000;0.7;560000;240000;[247472536, 304919020, 302634625, 310954599, 218711974, 246200833, 318418442, 291694372, 289301685, 244341150, 254573926, 285388131, 270953700, 369341293, 268436612, 238644997, 247332565, 278759877, 305474238, 231261234, 259881705, 312050831, 243707057, 288288990, 280534800, 278113421, 259281409, 275075655, 348292213, 265225442, 222391736, 290885930, 277936911, 315367407, 263647785, 263508111, 261547898, 268666882, 310494430, 225512039, 251659995, 320173472, 300130949, 299079497, 261970274, 288566445, 285074443, 246999249, 283207492, 241293033];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000];[240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000]
T1100000V1000000_0.6;1100000;1000000;0.6;660000;440000;[330671929, 326025016, 327847968, 337938732, 352124640, 355338727, 338748740, 347395958, 359950887, 345196162, 345295613, 336717957, 317837585, 301461802, 339229256, 362912552, 358143357, 308217918, 299605462, 285649274, 328791418, 337383055, 367430758, 329700313, 301527665, 333743537, 312758449, 341489127, 315372521, 323696841, 355623745, 357855112, 351211015, 342657885, 317683763, 305225518, 297456129, 279775852, 293887837, 286681131, 311993398, 370002643, 345888332, 344244312, 336032438, 325111770, 329133327, 309485007, 373842249, 346685402];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000];[440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000]
T1500000V1000000_0.5;1500000;1000000;0.5;750000;750000;[326581703, 314639310, 313981062, 363331046, 337283264, 336950329, 376793507, 333591853, 322744350, 373514840, 371233293, 387873822, 386994211, 362275174, 353164182, 377677746, 330595138, 375475351, 355003472, 371225755, 377021360, 380617070, 372037553, 375197787, 341877103, 384381714, 342720176, 343995824, 347622222, 357061149, 339704461, 316275238, 332842020, 339099923, 339465687, 361381283, 367887559, 380855700, 360692195, 370939864, 388227826, 367608906, 356108722, 342193110, 372363491, 354217829, 385382483, 379637296, 380732908, 353295579];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000];[750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000, 750000]
T900000V1000000_0.7;900000;1000000;0.7;630000;270000;[278078010, 298290185, 304849029, 333930986, 323324846, 286987440, 268699835, 278816023, 297043616, 266912758, 272741638, 296570158, 328100044, 330732256, 318188299, 326585377, 281393060, 287387701, 304978985, 308715090, 331284233, 291571159, 298854355, 305679153, 322148726, 347278719, 316383628, 307914599, 297545268, 295862000, 311890527, 277753448, 260056532, 299515181, 300352802, 305906267, 310485079, 293814545, 308425815, 307783088, 302857720, 300665864, 290123063, 338384504, 333006812, 328483770, 329962637, 314579647, 306490284, 284061992];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000];[270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000, 270000]
T700000V1000000_0.8;700000;1000000;0.8;560000;140000;[291342788, 239216406, 235320727, 264727725, 259786318, 247267072, 205556027, 228627496, 229901000, 223759228, 236790121, 252724086, 224654669, 225759452, 271404864, 281857196, 229843360, 249698130, 252632325, 232180138, 212060733, 245692355, 242691939, 254758590, 231556198, 241466335, 276171820, 254121722, 210117979, 216320732, 247852979, 239182629, 238855934, 239079727, 211745958, 259572336, 264878638, 237090063, 226115937, 271788779, 248039051, 217307774, 220260518, 254520937, 258457034, 254262834, 244540032, 233575793, 214138101, 254305742];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000];[140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000, 140000]
T1200000V1000000_0.6;1200000;1000000;0.6;720000;480000;[329661849, 322993043, 337478385, 343753306, 327769176, 331775651, 307187547, 321161770, 315885349, 298838694, 346404923, 336082192, 352352245, 322047105, 365541941, 369568579, 348006568, 317885076, 332780469, 348893857, 359753144, 361222542, 353897475, 371781255, 326623057, 307229201, 327723211, 326062032, 319848039, 353118168, 334784503, 363768281, 359215907, 360787625, 322907206, 342672055, 328772793, 317446381, 341646893, 318711336, 360875577, 370360608, 375105483, 372513353, 340420148, 304997605, 349666297, 315013563, 331938834, 345512273];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000]
T600000V1000000_0.9;600000;1000000;0.9;540000;60000;[230630349, 188279236, 217518566, 230764579, 199310793, 239777785, 261671930, 232319657, 227692835, 197362861, 191822066, 226272347, 215723846, 212998783, 210799837, 234267872, 230321715, 214658553, 269578152, 209342490, 201146575, 234216611, 214277138, 215736176, 218019821, 211027180, 214764834, 198601085, 250539910, 250071475, 211259123, 240094589, 207873603, 209019947, 244989206, 218870312, 191105558, 225113904, 244866345, 236126703, 233932407, 226913656, 220403430, 212121997, 189745546, 217351629, 258755796, 200385920, 203545718, 230372321];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000]
