PSU;max_V_match_fraction
279794115.1;0.0
364552972.39;0.1
358489065;0.2
334346379.84;0.3
367195384.96;0.4
553227863.55;0.5
734647267.81;0.6
462498221.21;0.7
525390216.51;0.8
484129769.76;0.9
353698039.4;1.0
