PSU;max_V_match_fraction
380077725.26;0.0
332545325.55;0.1
327770217;0.2
303799231.9;0.3
344423787.74;0.4
502202479.65;0.5
692966093.54;0.6
335155723.03;0.7
622353920.66;0.8
444239125.64;0.9
335749564.75;1.0
