PSU;max_V_match_fraction
274730578.56;0.0
252269246.49;0.1
260691653.33;0.2
267498712.62;0.3
269485085.15;0.4
268257190.41;0.5
252646831.72;0.6
276245458.43;0.7
305462615.2;0.8
420640292;0.9
447391348.55;1.0
