PSU;max_V_match_fraction
361627403.21;0.0
353721083.72;0.1
344448465.54;0.2
379181561.15;0.3
560216541.5;0.4
754660128.94;0.5
438139816.23;0.6
493018981.98;0.7
435020544.15;0.8
