PSU;max_V_match_fraction
344457749.74;0.0
342079971.64;0.1
358169664.63;0.2
380134997.97;0.3
575825603.52;0.4
505437696.63;0.5
959912871.83;0.6
667014015.55;0.7
448024313.4;0.8
330377670.17;0.9
