PSU;len_T
2299962452.88;5000000
2454300952.745;6000000
2638836855.045;7000000
2853490213.055;8000000
3204976658.455;9000000
3460186196.2;10000000
3587035307.79;11000000
3708239210.21;12000000
3753750436.235;13000000
3923905175.37;14000000
3622169729.505;15000000
