PSU;len_T
2557990057.175;5000000
2630849302.89;6000000
2820555663.395;7000000
3222650279.545;8000000
3489764209.33;9000000
2523161335.86;10000000
2603900756.985;11000000
2599460423.125;12000000
2638202137.63;13000000
2780113342.42;14000000
