PSU;len_T
2197597602.385;5000000
2268858376.75;6000000
2484565714.92;7000000
2737611053.54;8000000
2931307246.765;9000000
3429475169.21;10000000
3343393652.795;11000000
3481444504.19;12000000
3609122053.95;13000000
4231339002.25;14000000
3867480333.98;15000000
