PSU;len_T
2422030533.475;5000000
2679610180.65;6000000
2845197733.24;7000000
3046740949.835;8000000
3276726607.875;9000000
2544902808.87;10000000
2634749417.9;11000000
2703387106.255;12000000
2755761878.35;13000000
2993252421.815;14000000
2995649426.32;15000000
