PSU;len_T
2397225976.63;5000000
2484105679.145;6000000
2788439394.4;7000000
2976714197.955;8000000
3198114235.18;9000000
3306162151.58;10000000
3385901935.515;11000000
3195629419.195;12000000
3090234625.89;13000000
3147018583.225;14000000
3050553675.85;15000000
