PSU;len_T
2382694073.33;5000000
2476153018.01;6000000
2682452289.495;7000000
2851301980.96;8000000
3131809890.335;9000000
3400151500.6;10000000
3418786541.085;11000000
3551587898.49;12000000
3810673980.35;13000000
3939706793.495;14000000
4066748045.46;15000000
