PSU;len_T
208459137.82;500000
234018449.86;600000
266003632.38;700000
285248387.16;800000
307767007.02;900000
326860742.94;1000000
342953221.62;1100000
354566095.9;1200000
335980506.2;1300000
369986653.34;1400000
325404089.1;1500000
