PSU;len_T
222729110.54;500000
246576571.64;600000
271687883.98;700000
289405825.64;800000
302896490.94;900000
212864169.34;1000000
240376682.6;1100000
251372402.24;1200000
258710365.54;1300000
265017251.44;1400000
268478160.1;1500000
