PSU;len_T
205507205.5;500000
217424489.78;600000
245720962.96;700000
256657344.32;800000
269640647.96;900000
314491404.58;1000000
316093130.36;1100000
328352931.44;1200000
354448196.78;1300000
365501799.98;1400000
376832111.82;1500000
