PSU;len_T
228458134.02;500000
258776759.66;600000
267850366.5;700000
284238145.34;800000
335559195.1;900000
242747435.32;1000000
234223056.76;1100000
247812005.72;1200000
252817775.18;1300000
261537483.94;1400000
