PSU;len_T
219345480.2;500000
237993846.02;600000
264211094.22;700000
291229405.48;800000
300158791.6;900000
304418537.24;1000000
295971719;1100000
303458562.12;1200000
261671556.7;1300000
276565469.46;1400000
246882647.9;1500000
