PSU;len_T
227455430.82;500000
247720151.02;600000
275213132.46;700000
293933636.42;800000
310926906.78;900000
241231584.18;1000000
225945510.36;1100000
231134474.2;1200000
256579034.8;1300000
265709047.12;1400000
267900664.62;1500000
