PSU;len_T
160587278.76;500000
171288158.9;600000
189534426.4;700000
195615693.68;800000
216116882.84;900000
245499704.76;1000000
246487532.2;1100000
261830689.42;1200000
263272122.86;1300000
266451201.78;1400000
281146425.32;1500000
