PSU;len_T
222477696.62;500000
234720321.2;600000
262503805.9;700000
283807133.08;800000
297152273.3;900000
317624077.52;1000000
329539465.62;1100000
341836065.14;1200000
360317334.12;1300000
372347179.4;1400000
394463088.94;1500000
