pos0.1_total;neg0.1_total;tot0.1_total;pos0.1_positive;neg0.1_positive;tot0.1_positive;pos0.1_negative;neg0.1_negative;tot0.1_negative;pos0.2_total;neg0.2_total;tot0.2_total;pos0.2_positive;neg0.2_positive;tot0.2_positive;pos0.2_negative;neg0.2_negative;tot0.2_negative;pos0.3_total;neg0.3_total;tot0.3_total;pos0.3_positive;neg0.3_positive;tot0.3_positive;pos0.3_negative;neg0.3_negative;tot0.3_negative;pos0.4_total;neg0.4_total;tot0.4_total;pos0.4_positive;neg0.4_positive;tot0.4_positive;pos0.4_negative;neg0.4_negative;tot0.4_negative;pos0.6_total;neg0.6_total;tot0.6_total;pos0.6_positive;neg0.6_positive;tot0.6_positive;pos0.6_negative;neg0.6_negative;tot0.6_negative;pos0.7_total;neg0.7_total;tot0.7_total;pos0.7_positive;neg0.7_positive;tot0.7_positive;pos0.7_negative;neg0.7_negative;tot0.7_negative;pos0.8_total;neg0.8_total;tot0.8_total;pos0.8_positive;neg0.8_positive;tot0.8_positive;pos0.8_negative;neg0.8_negative;tot0.8_negative;pos0.9_total;neg0.9_total;tot0.9_total;pos0.9_positive;neg0.9_positive;tot0.9_positive;pos0.9_negative;neg0.9_negative;tot0.9_negative;pos0.5_total;neg0.5_total;tot0.5_total;pos0.5_positive;neg0.5_positive;tot0.5_positive;pos0.5_negative;neg0.5_negative;tot0.5_negative;pos0.0_total;neg0.0_total;tot0.0_total;pos0.0_positive;neg0.0_positive;tot0.0_positive;pos0.0_negative;neg0.0_negative;tot0.0_negative;pos1.0_total;neg1.0_total;tot1.0_total;pos1.0_positive;neg1.0_positive;tot1.0_positive;pos1.0_negative;neg1.0_negative;tot1.0_negative;query_budget
0.2964411294619073;0.357674769488684;0.35320899871779926;0.27557805007991476;0.4590184409052808;0.4456401289971636;0.3798827916888652;0.34954484492875104;0.3517573920814392;0.21508866200967222;0.23633257403189067;0.2332525708943596;0.18819989253089736;0.30055854214123007;0.2842684636958554;0.2666469639978506;0.23889020501138952;0.24291445933312558;0.18280914939242315;0.19581075697211156;0.19297709923664122;0.16727305218012867;0.245148406374502;0.2281757283065898;0.21880629020729092;0.20500796812749003;0.20801526717557253;0.14888;0.15941931574017962;0.1563377646095669;0.14737866666666666;0.2207646961599912;0.1993076293321898;0.20600266666666667;0.18789047435403008;0.1931862305563136;0.158121813791253;0.16834095634095633;0.16387958299168326;0.16439495572846793;0.21951767151767151;0.19545273515286402;0.2094875234773276;0.19983922383922384;0.20405138417086408;0.1669381829296248;0.2066095238095238;0.1863977887647448;0.16977000076411705;0.23266031746031746;0.20061899015065987;0.23208069076182472;0.22676984126984126;0.22947561023085608;0.21775724710450559;0.2716579828805359;0.24031224450068134;0.2172926290419763;0.2829326386304429;0.2447599766400623;0.2720372230032804;0.28796427242277634;0.27870196612809034;0.31919857524487977;0.4018327502539217;0.3476830311989419;0.3185621846245177;0.4065026520708724;0.348875748852408;0.40229148115167707;0.4543189256291615;0.42022562825799425;0.12323175965665235;0.12607671064743786;0.12504157720085887;0.14406437768240343;0.20972077324332616;0.18583173921530352;0.19685407725321888;0.18310770174900276;0.18810931095061487;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;700
0.5479701651571657;0.6511902766135792;0.6436624315188251;0.529536494405967;0.7753646269907796;0.7574363756459572;0.6841875332978157;0.6349614417435038;0.6385515017290282;0.4122407307898979;0.4474387243735763;0.4423356185727641;0.3653465878559914;0.5566460136674259;0.5289108756622001;0.4975228371843095;0.45040728929384966;0.4572382362106575;0.35421729807005004;0.37723605577689245;0.37221919302071976;0.32794853466761975;0.4644033864541833;0.4346634989873812;0.4234310221586848;0.3942828685258964;0.4006356130238355;0.29363466666666665;0.3129039722329348;0.30726989201200733;0.2910373333333333;0.423151341523883;0.384523020545008;0.39666666666666667;0.36044405266927443;0.3710350473665744;0.30514086396565604;0.32601940401940405;0.31690445511694193;0.32123781414900276;0.41802772002772004;0.37577212916325015;0.39749217422413025;0.3812266112266112;0.38832767170356486;0.32552303812944144;0.3956571428571429;0.35992525401954295;0.3303981049896844;0.44366666666666665;0.3859586561295597;0.4409322228165355;0.4275285714285714;0.43435745707945655;0.4152828546562228;0.5062225530331225;0.4533369671014211;0.41809868112740173;0.5269594343133607;0.4636519369281682;0.5118390573743055;0.5311685895050242;0.5199275841931088;0.5984755120213713;0.7135379753978106;0.6381381778573095;0.5955096467794598;0.717406613249069;0.6375282035322493;0.7130341347580884;0.768497912199526;0.7321528047926554;0.2525729613733906;0.2697710954280454;0.2635135662697638;0.28729828326180257;0.40336054004295796;0.36113136833886395;0.3790021459227468;0.35249340288432035;0.3621385906695296;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1400
0.7381672882258924;0.9054559932942162;0.8932556241986246;0.7973468300479488;0.9475750209555742;0.9366188755488207;0.9009057005860416;0.8684911986588433;0.8708551890274702;0.581488447071467;0.6361330296127563;0.6282105017139296;0.5314024717893605;0.7492100227790432;0.7176316609535681;0.6924502955400322;0.6365694760820045;0.6446712371455282;0.5011829878484632;0.5433416334661355;0.5341532949057486;0.47781987133666903;0.6434223107569721;0.6073298021498675;0.5979735525375268;0.5613884462151394;0.5693620501635769;0.417432;0.4563230675995813;0.44495185372889945;0.42183733333333334;0.59300754779351;0.5429597286655491;0.5634213333333333;0.5144653187152223;0.5287793848193053;0.4480350594758966;0.4695855855855856;0.46017726758033656;0.461300420355961;0.5878627858627858;0.5326094256374214;0.5643073070387264;0.5395523215523216;0.5503596111046035;0.4731856040345381;0.5605825396825397;0.5160555923229649;0.47683808359440666;0.6181095238095238;0.546134620625219;0.6212348131733781;0.5977015873015873;0.6096912835286331;0.5971386489924349;0.699240788983997;0.6398637336967101;0.5995246702818504;0.7233345738742092;0.651333463110765;0.705163018008971;0.7195329363602531;0.7111761728635391;0.8348127040664886;0.9205732987247489;0.8643748541196608;0.8305609973285841;0.9252386863785126;0.8631969190072357;0.915433659839715;0.9401015686717075;0.9239368240877616;0.4087124463519313;0.43926480515495553;0.42814835057583445;0.4531244635193133;0.5807658791040197;0.5343236384930705;0.5539055793991416;0.5217428659097882;0.5334452469256296;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2100
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7153895754970446;0.8063316628701594;0.7931466188843876;0.7045728103170339;0.8898441913439635;0.8629830165160486;0.8448092423428264;0.7975407744874715;0.8043938921782486;0.6420943531093638;0.6991882470119521;0.6867448200654308;0.6166333095067905;0.7881135458167331;0.7507399906527497;0.7451036454610436;0.7125677290836654;0.7196588253622059;0.5389733333333333;0.6028879951517823;0.5842002261120424;0.55008;0.7350063357390777;0.6809364157342793;0.7054666666666667;0.65172827943364;0.667440645588866;0.5879903407566407;0.5992709632709633;0.5943461793760494;0.5978052052589213;0.7311559251559252;0.6729389715356683;0.7039710222699221;0.6751670131670132;0.6877419858654484;0.6234125468021701;0.7175317460317461;0.6695799431619107;0.619715748452663;0.7673428571428571;0.6921298711410441;0.7659127378314358;0.7369031746031746;0.7516829524662281;0.7604458726651938;0.8487365091179755;0.797391473622737;0.7623311240543617;0.8735708969110533;0.8088798909869573;0.8518256678047801;0.857179010048381;0.8540657971578742;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5622510729613734;0.5777256827247622;0.5720952566855358;0.5932167381974249;0.7245596808837067;0.6767706422018349;0.6977145922746781;0.6609401656949985;0.6743205153230529;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2800
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8268135411069317;0.9698469248291571;0.9491095356808975;0.8932240730789898;0.9739444191343963;0.962241352446245;0.9594411606663085;0.943573576309795;0.9458741040822686;0.7617333809864189;0.8304750996015936;0.81549306745599;0.7544031451036455;0.9039063745019921;0.8713226359245988;0.8680414581844175;0.8404990039840637;0.8465017915563172;0.6861493333333334;0.7725061980056195;0.7472566371681416;0.6886;0.8486650873230125;0.8018642548048809;0.8227546666666666;0.7707520246818357;0.7859568827726015;0.7086325015651552;0.7622730422730423;0.738855179415095;0.7186101422055272;0.8474553014553015;0.7912053414548437;0.8219586799034075;0.7963284823284823;0.8075178634180625;0.766475127989608;0.8370761904761905;0.8011063962315568;0.7697608313593642;0.8900190476190476;0.8287499513372523;0.8771070528004891;0.8633174603174604;0.870342975045743;0.9325647720425788;0.9606010420543357;0.9442966712088767;0.9216054093860883;0.9759062151097879;0.9443278177924859;0.9720800696257615;0.9599385932266468;0.9669994160015574;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6852210300429185;0.7327879717704817;0.7154807729845793;0.7140236051502146;0.8375158023933722;0.7925832520007808;0.8167253218884121;0.7758134397054312;0.790699199687683;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3500
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8600607576840601;0.9649591633466136;0.9420968998286338;0.8915832737669764;0.9738456175298805;0.9559168094718804;0.9641493924231594;0.9459870517928287;0.9499454743729553;0.8112533333333334;0.8881571263291279;0.8656715137811392;0.819056;0.9373566194700017;0.902767143581147;0.9182106666666666;0.8951991625805741;0.9019274102374176;0.8269564439674447;0.8808426888426888;0.8573175588614267;0.8398747875860836;0.9336285516285516;0.8926984498848152;0.9178535014757178;0.8986625086625086;0.9070407246886104;0.9220936807518912;0.9474492063492064;0.9345310857632265;0.92174677160541;0.9753555555555555;0.9480429789387628;0.9618659738671964;0.9502111111111111;0.9561490247985363;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8124206008583691;0.861466707579012;0.8436213156353699;0.8308519313304721;0.9267836759742252;0.8918789771618193;0.9121502145922746;0.8790426511199755;0.8910888151473746;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4200
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.955192;0.9935408517437055;0.9823281743401817;0.975224;0.9945115971571814;0.9888721687263654;0.9926613333333333;0.9878078342791031;0.9892269307239484;0.9734030945353725;0.9915232155232155;0.9836125102495021;0.9661121545478938;0.9951683991683992;0.9824833079536137;0.9938645917180932;0.9872252252252253;0.9901237749404552;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9406437768240343;0.9789690088984351;0.9650243997657623;0.9451587982832618;0.9853316968395214;0.9707148155377708;0.9818261802575108;0.9712292114145443;0.9750849111848526;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4900
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5600
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6300
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;7000
