PSU;len_T
223878693.19;500000
241638389.155;600000
269516475.095;700000
285287052.06;800000
301628030.53;900000
327679825.085;1000000
330510287.57;1100000
344695777.08;1200000
359279337.225;1300000
373182225.985;1400000
392156347.885;1500000
