PSU;len_T
226524006.785;500000
251183992.98;600000
269468407.845;700000
288175387.28;800000
337454226.095;900000
245681566.785;1000000
238973777.29;1100000
251772348.955;1200000
256837357.49;1300000
256392088.625;1400000
