PSU;max_V_match_fraction
293709404.905;0.0
329675748.085;0.1
344364258.87;0.2
358695023.79;0.3
306884668.365;0.4
236019631.98;0.5
255792037.18;0.6
252461403.1;0.7
218235369.28;0.8
