PSU;max_V_match_fraction
210225140.55;0.0
252351988.045;0.1
268838536.25;0.2
264313020.53;0.3
265024299.19;0.4
274829022.955;0.5
270554473.97;0.6
269781875.385;0.7
267487263.1;0.8
279892802.9;0.9
263005833.315;1.0
