PSU;max_V_match_fraction
259616330;0.0
322204170.3;0.1
323653119.615;0.2
333915557.765;0.3
307508483.845;0.4
260224957.39;0.5
218306623.845;0.6
243869413.67;0.7
239937576.06;0.8
210623161.45;0.9
192510506.535;1.0
