PSU;max_V_match_fraction
304794753.38;0.0
334527988.42;0.1
345991227.78;0.2
354447445.56;0.3
301214419.46;0.4
234684421.08;0.5
251918257.62;0.6
247751634.4;0.7
233279304.86;0.8
