PSU;max_V_match_fraction
226037057;0.0
275915300.56;0.1
285419704.22;0.2
287966436.18;0.3
284812486.52;0.4
291785052.42;0.5
291335832.34;0.6
282553464.12;0.7
319435687.6;0.8
293121373.32;0.9
268975148.7;1.0
