PSU;max_V_match_fraction
261376096.7;0.0
314830923.82;0.1
331737595.44;0.2
340992588.92;0.3
292229918.44;0.4
248514813.44;0.5
240238526.14;0.6
235618271.6;0.7
231307455.92;0.8
187288691.88;0.9
