PSU;max_V_match_fraction
144675255.18;0.0
203443088.92;0.1
231682256.2;0.2
232327809.94;0.3
237177832.7;0.4
235392196.58;0.5
241563323.18;0.6
241690408.44;0.7
244082460.64;0.8
240493599.8;0.9
225849198.16;1.0
